image,Text,Label,Hate Categories,Targeted Groups
meme_144.jpg,"মা, আমি গতবতী।
কি, কিন্তু কিভাবে এসব ঘটল?
দুর্ঘটনা! কালমুহি,
এটি একটি দুর্ঘটনা ছিল?? রাস্তায় হাঁটার সময় কি তাঁর লিঙ্গে পড়ে গেছিলিস??",Hate,Abusive,Individual
meme_145.jpg,"জিনিসটা ফালাই ছেলেটা তাকাবেনে
(তাকাইছে) বাবা! এই মানুষরা এত তারাতারি বিয়ে যে কেন করে",Non Hate,,
meme_146.jpg,"কালকে যে ফকিরকে খাবার দিয়েছিলাম, সে আস্ত একটা ফাজিল!
কেন! কি হয়েছে?
আজকে এসে সে একটা রান্না শেখার বই দিয়ে গেছে!",Hate,Abusive,Individual
meme_147.jpg,"হ্যালো
আমার Bf আছে
আমি ধোনি
Bf মানে Breakfast
আমার নাম ধোনি
ফোন রাখ সালা",Hate,Abusive,Individual
meme_148.jpg,বাড়িতে থাকলেই ঝামেলা,Non Hate,,
meme_149.jpg,"আমার নিজের একটা ব্যাংক আছে
আচ্ছা, কি ব্যাংক?
পাওয়ার ব্যাংক
শুয়োরের",Hate,Abusive,Individual
meme_150.jpg,"Kire
Kothay thakis???
TOR
তে",Hate,Abusive,Individual
meme_151.jpg,"ভালো না বাসলে
রাতে খেয়েছি -কিনা জিজ্ঞেস করো কেন?",Non Hate,,
meme_152.jpg,"অহংকার না কইরা যদি নক দিতা
তাইলে নতুন বছরটা একসাথে শুরু করতে পারতাম!",Non Hate,,
meme_153.jpg,"নীচের ফ্লোরের মহিলার সঙ্গে তোমার কী চক্কর চলছে?
কেন? আমি তো চিনিই না!
তবে সে বলছে কেন.. ওপরওয়ালা তার সঙ্গে আছে?",Non Hate,,
meme_154.jpg,"টিভিতে দেখায় মেয়েরা যেভাবে আম খায়
বাস্তবে যেমন করে খায়...",Hate,Abusive,Community
meme_155.jpg,"বেবী আজ আমাকে সিনেমা দখাতে নিয়ে যাবে
sure...
তুই শুয়োর তোর বাপ শুয়োর তোর চোদ্দ গুষ্টি শুয়োর শান্তির ছেলে
পরের বার থেকে মাধ্যমিক পাশ সার্টিফিকেট দেখে প্রেম করবো",Hate,Personal Offence,Individual
meme_156.jpg,"স্বামী যখন রোমান্স করতে যায়
পাপ তো পাপই। সেটা বিয়ের আগে করলেও পাপ, বিয়ের পর করলেও পাপ।",Non Hate,,
meme_157.jpg,"কেমন যুগ চলে এসেছে,
আমার ছেলেকে পা টিপতে বলছে ।।
পা কাঁধে তুলেছিল তো তোমার ছেলে তো টিপার জন্যও তো ওকেই বলব ...",Hate,Abusive,Individual
meme_158.jpg,"কাল রাতে যে বললে জাপানি তেল ব্যবহার করছো কই আজও তো ফল পেলাম না
একবার হাত দিয়ে চেক করে দেখো
ও বাবাগো, সাপ এত বড় হয়ে গেলো কি করে",Hate,Abusive,Individual
meme_159.jpg,"ঘুমিয়ে গেছো?
হ্যা আমি ঘুমে
তাহলে রিপ্লাই করতাছে কে
আমি ঘুমের মধ্যেই চ্যাট করতে পারি",Non Hate,,
meme_160.jpg,চলো একটা বিয়ে করে দেখি কেমন লাগে,Non Hate,,
meme_161.jpg,"ছবিটির মধ্যে কি ভুল আছে?
৯৯% মানুষ ভুল উত্তর দেয়",Non Hate,,
meme_162.jpg,"তুমি অফিসে এতো ছোট ড্রেস পরে আসো কেনো?
আপনি যা বেতন দেন তাতে ছোট ছোট ড্রেসই কেনা যায়...!!
তাহলে তো মনে হচ্ছে তোমাকে কালকে থেকে বেতন দেয়া বন্ধ করে দিতে হবে",Non Hate,,
meme_163.jpg,"তুই কিসের জাঙ্গিয়া পরিশ?
রূপার
তাহলে রূপা কি পরে?
বোক্কা.......",Hate,Abusive,Individual
meme_164.jpg,"না পড়ে পরীক্ষা দেয়ার সুবিধা কি জানো বাবা?
কি??
প্রশ্ন কঠিন হলেও বোঝা যায় না,,,!",Non Hate,,
meme_165.jpg,"বন্ধুর খাতা দেখে পরীক্ষা দেওয়ার সময়
যখন জানি ওর সব উত্তর ভুল",Non Hate,,
meme_166.jpg,"স্যার আপনার বিল
আপনাদের এখানে পেমেন্টের কী কী সিস্টেম আছে
ক্যাশ, কার্ড, চেকের মাধ্যমে করতে পারেন
বাসন ধোওয়ার অপশনটা নেই",Non Hate,,
meme_167.jpg,"ম্যাডাম আমার দশ দিনের ছুটি লাগবো দেশে যামু
দশ দিন! বলিশ কি আমার সংসার, তোর সাহেবের কাজ গুলো কে দেখবে তাহলে
আপনে যদি কন তাইলে সাহেবরে নিয়া যাই আমার সাথে...?",Non Hate,,
meme_168.jpg,"বেটা অনেক সংস্কারি বউ নিয়ে এসেছিস
কেনো কী হয়েছে মা?
রাতে ইংরেজি মন্ত্র জপ করছিল oh God... ohh my God....",Non Hate,,
meme_169.jpg,"তোমার কেমন গার্লফ্রেন্ড চাই?
যার কোলে মাথা রেখে ঘুমালে তার চেহারা না দেখা যায়।।",Non Hate,,
meme_170.jpg,"পিংকি কে বিয়ে করছি
বাসর রাতে দেখি তার সব কালো",Non Hate,,
meme_171.jpg,"ডাক্তারবাবু আমার শরীরে খুব ব্যাথা করছে!
মনে হচ্ছে আমার জ্বর আছে আপনার কাছে কি থার্মোমিটার নেই?
একটা থার্মোমিটার আর একটা ইনজেকশনও আছে।।",Non Hate,,
meme_172.jpg,"আজ গরিব বলে ""MEME শেয়ার করছি
বড়লোক হলে টাকা শেয়ার করতাম",Non Hate,,
meme_173.jpg,"তোমার বর অনেকটা সরল মানুষ আছে কারন ....
ওই আমার জিনিসপত্র রাখতে বাড়ির ভিতর পর্যন্ত এসেছিল ।।
এর মানে আমকে ওকে আরো সোজা করতে হবে",Non Hate,,
meme_174.jpg,"আমার কিন্তু কোনো বাইক বা গাড়ি নাই
It's ok, আমি হেঁটে যাবো।
তারপর সে হেঁটে হেঁটে আমার জীবন থেকে চলে গেলো",Non Hate,,
meme_175.jpg,"এই মাসে salary পেয়ে তোমাকে একটা apple গিফ্টকরবো
সত্যি বলছো?
হ্যাঁ মিথ্যে বলবো কেনো?
কিন্তু এত টাকা তুমি কোথায় পাবে?
আজই বাজারে জিজ্ঞেস করলাম ৯০ টাকা কেজি
তুই ফোন রাখ বোকাসোকা",Hate,Abusive,Individual
